latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
-10.65647829,40.16644073,33.3000,0.8477,"POLYGON((40.1664765568842 -10.6564886000104, 40.1664476885254 -10.6564420329872, 40.1664049199921 -10.6564679743331, 40.1664337883478 -10.6565145413606, 40.1664765568842 -10.6564886000104))",5HX285V8+CH4R
-10.69568585,40.03920123,14.3062,0.7186,"POLYGON((40.0392207218229 -10.6957004772235, 40.0392180488807 -10.6956682603959, 40.0391817437944 -10.6956712067505, 40.0391844167328 -10.6957034235789, 40.0392207218229 -10.6957004772235))",5HX2823Q+PMGF
-10.49812590,40.34625293,20.3842,0.7496,"POLYGON((40.3462541793989 -10.4981550819046, 40.3462813156572 -10.4981178891808, 40.3462516840365 -10.4980967140508, 40.3462245477761 -10.4981339067726, 40.3462541793989 -10.4981550819046))",5HX2G82W+PGRR
-10.75942209,40.01711177,61.0441,0.8873,"POLYGON((40.0171570219567 -10.7594000626582, 40.0170875082979 -10.7593783708459, 40.0170665250051 -10.7594441174732, 40.0171360386783 -10.7594658092889, 40.0171570219567 -10.7594000626582))",5HX262R8+6RQ4
-10.72584602,39.99989409,44.6707,0.8759,"POLYGON((39.9999318012779 -10.7258670520545, 39.9999103711551 -10.7258063497599, 39.9998563764352 -10.7258249918335, 39.9998778065493 -10.7258856941325, 39.9999318012779 -10.7258670520545))",5GXX7XFX+MX64
-10.45777308,40.32194498,176.2265,0.7345,"POLYGON((40.3219962472442 -10.4578550112369, 40.3219763363282 -10.4576818355882, 40.3218937136428 -10.4576911423021, 40.3219136245149 -10.457864317961, 40.3219962472442 -10.4578550112369))",5HX2G8RC+VQW2
-10.49015880,40.20436709,9.7677,0.7371,"POLYGON((40.2043857258118 -10.4901663880572, 40.2043752399982 -10.4901405488832, 40.2043484658234 -10.490151191315, 40.2043589516353 -10.4901770304902, 40.2043857258118 -10.4901663880572))",5HX2G653+WPQP
-10.45958068,40.32548861,60.3809,0.8424,"POLYGON((40.3255333565619 -10.4596040646715, 40.3255207764563 -10.4595420083007, 40.3254438497974 -10.459557286165, 40.3254564298891 -10.4596193425405, 40.3255333565619 -10.4596040646715))",5HX2G8RG+559P
-10.56219245,40.00179839,59.1026,0.8852,"POLYGON((40.0018467789184 -10.5621818082651, 40.0017875778892 -10.5621445860391, 40.0017500024159 -10.5622030956343, 40.001809203453 -10.5622403178664, 40.0018467789184 -10.5621818082651))",5HX2C2Q2+4PF8
-10.57660287,40.26150337,21.0746,0.8311,"POLYGON((40.2615291959807 -10.5766175180417, 40.2615141419683 -10.5765754183834, 40.2614775375423 -10.5765882317048, 40.2614925915508 -10.5766303313653, 40.2615291959807 -10.5766175180417))",5HX2C7F6+9J2R
-10.51722694,40.29184336,64.7037,0.7401,"POLYGON((40.291897223864 -10.5172510117107, 40.291896460413 -10.5172012641964, 40.2917894947934 -10.5172028717786, 40.2917902582274 -10.5172526192952, 40.291897223864 -10.5172510117107))",5HX2F7MR+4P4X
-10.46532854,40.32273143,62.5870,0.8727,"POLYGON((40.3227705548813 -10.4652955869528, 40.3227053544181 -10.4652847276789, 40.3226923017476 -10.4653615028657, 40.3227575022272 -10.4653723621402, 40.3227705548813 -10.4652955869528))",5HX2G8MF+V39V
-10.55924476,40.00214960,56.2916,0.8051,"POLYGON((40.00219754998 -10.5592365642683, 40.0021340185914 -10.5591991440331, 40.0021016380353 -10.5592529673289, 40.0021651694323 -10.5592903875698, 40.00219754998 -10.5592365642683))",5HX2C2R2+8V29
-10.53445721,40.31597099,8.9299,0.6852,"POLYGON((40.3159798747735 -10.5344745737653, 40.3159853571043 -10.5344439156431, 40.3159621231469 -10.5344398472951, 40.3159566408138 -10.5344705054173, 40.3159798747735 -10.5344745737653))",5HX2F888+699J
-10.54230878,40.27484006,58.3558,0.8832,"POLYGON((40.2748560146951 -10.5423594961998, 40.2748746017578 -10.5422681234521, 40.2748241077324 -10.5422580660234, 40.2748055206545 -10.5423494387698, 40.2748560146951 -10.5423594961998))",5HX2F75F+3WGQ
-10.46539222,40.32506540,149.7819,0.8423,"POLYGON((40.3251345258254 -10.4654298385061, 40.3251031423501 -10.4653236555554, 40.3249962719545 -10.4653545994553, 40.3250276553993 -10.4654607824205, 40.3251345258254 -10.4654298385061))",5HX2G8MG+R2W6
-10.65638546,40.16364939,54.2347,0.8410,"POLYGON((40.1636962518455 -10.6563931717742, 40.1636585554795 -10.65633934449, 40.1636025234278 -10.6563777380451, 40.1636402197901 -10.6564315653366, 40.1636962518455 -10.6563931717742))",5HX285V7+CFRH
-10.53944803,40.28200992,103.8250,0.8690,"POLYGON((40.2820612 -10.5394887, 40.2820549 -10.5394224, 40.2820526 -10.5393986, 40.2819586 -10.5394074, 40.2819672 -10.5394974, 40.2820612 -10.5394887))",5HX2F76J+6RC3
-10.60746842,40.11486129,12.1772,0.7275,"POLYGON((40.1148791271757 -10.6074823381264, 40.1148716721157 -10.6074484330253, 40.1148434546423 -10.6074545055599, 40.1148509096995 -10.6074884106618, 40.1148791271757 -10.6074823381264))",5HX294V7+2W98
-10.60019243,40.22426023,53.0887,0.8254,"POLYGON((40.2243017836519 -10.600214183415, 40.2242801192507 -10.6001502885254, 40.2242186680056 -10.6001706823133, 40.2242403323966 -10.6002345772084, 40.2243017836519 -10.600214183415))",5HX296XF+WPC7
-10.59996349,40.22482997,56.3347,0.7289,"POLYGON((40.2248760094905 -10.5999749403721, 40.2248303920827 -10.5999117029622, 40.22479552379 -10.5999363222013, 40.2248082760529 -10.5999540001097, 40.2247892651976 -10.5999674229837, 40.2248221303394 -10.6000129824928, 40.2248760094905 -10.5999749403721))",5HX2C62F+2W8G
-10.51718096,40.15235441,73.7553,0.8029,"POLYGON((40.1523835492158 -10.5172283846364, 40.1523945108128 -10.5171421440892, 40.1523252558337 -10.517133523476, 40.1523142942173 -10.5172197640223, 40.1523835492158 -10.5172283846364))",5HX2F5M2+4WHM
-10.45646985,40.19236085,18.7520,0.8395,"POLYGON((40.1923813302285 -10.4564510162934, 40.1923402204294 -10.4564511699995, 40.192340363595 -10.4564886842673, 40.192381473399 -10.4564885305607, 40.1923813302285 -10.4564510162934))",5HX2G5VR+CW98
-10.49481526,40.34868080,15.4510,0.6863,"POLYGON((40.3487024108743 -10.4948284290513, 40.3486922828897 -10.4947928486409, 40.3486591900285 -10.4948020750858, 40.3486693180099 -10.4948376554976, 40.3487024108743 -10.4948284290513))",5HX2G84X+3FF9
-10.55616265,40.00402797,56.8655,0.8721,"POLYGON((40.0040759298431 -10.5561546733509, 40.0040198091162 -10.5561152196855, 40.0039800312876 -10.5561706171625, 40.0040361520209 -10.5562100708346, 40.0040759298431 -10.5561546733509))",5HX2C2V3+GJJH
-10.59580955,40.22947019,29.1910,0.8205,"POLYGON((40.2295035946553 -10.5958196896519, 40.2294768059102 -10.5957756105164, 40.2294367848774 -10.5957994176394, 40.2294635736197 -10.5958434967789, 40.2295035946553 -10.5958196896519))",5HX2C63H+MQHJ
-10.55961724,39.99974434,56.6463,0.8583,"POLYGON((39.9997876325438 -10.5595955463412, 39.9997216130547 -10.5595748103081, 39.9997010398353 -10.5596389389096, 39.9997670593376 -10.5596596749457, 39.9997876325438 -10.5595955463412))",5GXXCXRX+5V59
-10.50994278,40.23244722,65.9695,0.8801,"POLYGON((40.232483728751 -10.5099799914222, 40.2324870496784 -10.5099090559878, 40.2324107143809 -10.5099055559898, 40.232407393436 -10.5099764914251, 40.232483728751 -10.5099799914222))",5HX2F6RJ+2XG7
-10.65508544,40.16374445,57.5797,0.8370,"POLYGON((40.1637954434941 -10.6550753175436, 40.1637590799064 -10.6550360701407, 40.1636934592282 -10.6550955575517, 40.1637298228166 -10.6551348049616, 40.1637954434941 -10.6550753175436))",5HX285V7+XF9H
-10.75741971,40.01069533,65.6189,0.8908,"POLYGON((40.0107407729453 -10.7573941680931, 40.0106704356466 -10.7573742649573, 40.0106498912803 -10.7574452535034, 40.0107202285951 -10.7574651566424, 40.0107407729453 -10.7573941680931))",5HX262V6+27P7
-10.65488569,40.17022287,94.7684,0.7916,"POLYGON((40.1702813730022 -10.6548616599701, 40.170217134217 -10.6548196609848, 40.1701690876399 -10.6548915644933, 40.1702037355637 -10.6549142171307, 40.1701854703961 -10.6549415516381, 40.1702150612723 -10.6549608979977, 40.1702813730022 -10.6548616599701))",5HX285WC+23XC
-10.51930733,40.15781987,19.9310,0.6511,"POLYGON((40.1578354648235 -10.5193337317856, 40.1578352674615 -10.5192808000048, 40.1578042934586 -10.519280913103, 40.1578044908158 -10.5193338448844, 40.1578354648235 -10.5193337317856))",5HX2F5J5+74GJ
-10.76069935,40.01781343,54.3780,0.8794,"POLYGON((40.0178568236068 -10.7606794139579, 40.017787102116 -10.7606598467114, 40.0177700458769 -10.7607192679918, 40.0178397673809 -10.760738835241, 40.0178568236068 -10.7606794139579))",5HX262Q9+P4G2
-10.51930748,40.15250957,68.9956,0.8824,"POLYGON((40.1525563121026 -10.5192812544488, 40.1524886928173 -10.5192584923227, 40.1524628336943 -10.5193337220948, 40.1525304529954 -10.5193564842247, 40.1525563121026 -10.5192812544488))",5HX2F5J3+72CM
-10.60247558,40.14127737,27.6341,0.7831,"POLYGON((40.1413022618215 -10.6024994012536, 40.1412933168495 -10.6024451670959, 40.1412524784968 -10.6024517596596, 40.1412614234619 -10.6025059938192, 40.1413022618215 -10.6024994012536))",5HX294XR+2G2X
-10.72085602,40.02363637,59.4116,0.8548,"POLYGON((40.0236776133975 -10.7208283577841, 40.0236122943588 -10.7208128738355, 40.0235951331204 -10.7208836756701, 40.0236604521742 -10.720899159621, 40.0236776133975 -10.7208283577841))",5HX272HF+MF2M
-10.52063416,40.28464964,11.4419,0.6630,"POLYGON((40.2846696271079 -10.5206429723716, 40.2846608774471 -10.5206155681069, 40.2846296491998 -10.5206253322724, 40.2846383988581 -10.5206527365386, 40.2846696271079 -10.5206429723716))",5HX2F7HM+PVRQ
-10.45893234,40.32522152,67.9319,0.7819,"POLYGON((40.325262 -10.458896, 40.3251999 -10.4588827, 40.3251811 -10.4589687, 40.3252431 -10.458982, 40.325262 -10.458896))",5HX2G8RG+C3HJ
-10.60640280,40.11321509,45.1828,0.7983,"POLYGON((40.1132439617434 -10.6064419959252, 40.1132280711914 -10.6063560425668, 40.1131862176179 -10.6063636157319, 40.1132021081591 -10.6064495690933, 40.1132439617434 -10.6064419959252))",5HX294V7+C7PX
-10.69510685,40.04016394,46.4213,0.8474,"POLYGON((40.0402010555515 -10.6951312192008, 40.0401964310601 -10.6950767139696, 40.0401268211518 -10.6950824910577, 40.0401314456308 -10.6951369962911, 40.0402010555515 -10.6951312192008))",5HX2823R+X33J
-10.55490195,39.99947024,58.0209,0.7905,"POLYGON((39.9995176732192 -10.5548893381156, 39.9994576291013 -10.5548549765354, 39.9994228095512 -10.5549145478356, 39.999482853678 -10.5549489094215, 39.9995176732192 -10.5548893381156))",5GXXCXWX+2QQR
-10.54177269,40.28002330,67.6301,0.8643,"POLYGON((40.2800702669984 -10.5417482494509, 40.2800014338062 -10.5417248364457, 40.2799763227313 -10.5417971234328, 40.280045155939 -10.5418205364419, 40.2800702669984 -10.5417482494509))",5HX2F75J+72R4
-10.72343994,39.98437620,54.3798,0.7957,"POLYGON((39.9844086044876 -10.7234745508333, 39.9844078145886 -10.7234046405377, 39.9843437936728 -10.7234053479594, 39.9843445835571 -10.7234752582563, 39.9844086044876 -10.7234745508333))",5GXX7XGM+JQCC
-10.59708093,40.22731776,49.1490,0.8663,"POLYGON((40.2273628558053 -10.5970844816217, 40.2273235263903 -10.5970365412725, 40.2272726719084 -10.5970773770842, 40.2273120013222 -10.5971253174399, 40.2273628558053 -10.5970844816217))",5HX2C63G+5W8J
-10.71954227,39.99858048,47.1735,0.8774,"POLYGON((39.9986213445302 -10.7195592360414, 39.9985992153661 -10.7195025442412, 39.9985396043322 -10.7195253011422, 39.9985617334877 -10.7195819929474, 39.9986213445302 -10.7195592360414))",5GXX7XJX+5CP8
-10.68193085,40.08775214,57.4122,0.8992,"POLYGON((40.0877893767281 -10.6819623861415, 40.0877880121969 -10.6818977854895, 40.0877148986385 -10.6818992962401, 40.0877162631544 -10.681963896894, 40.0877893767281 -10.6819623861415))",5HX2839Q+64CJ
-10.68256433,40.08854770,63.3604,0.8882,"POLYGON((40.0885893081271 -10.6825940782611, 40.0885778802951 -10.6825232418945, 40.0885060902791 -10.6825345716466, 40.0885175180954 -10.6826054080172, 40.0885893081271 -10.6825940782611))",5HX2838Q+XCFG
-10.66910121,40.13255292,47.9964,0.8669,"POLYGON((40.1325864749302 -10.6691304078781, 40.1325814999608 -10.6690672215625, 40.1325193613893 -10.6690720080412, 40.1325243363462 -10.6691351943591, 40.1325864749302 -10.6691304078781))",5HX284JM+923W
-10.49631345,40.34587309,65.3514,0.8540,"POLYGON((40.3459255011204 -10.496311670363, 40.3458630926661 -10.4962625025008, 40.3458206846874 -10.4963152246884, 40.3458830931478 -10.4963643925583, 40.3459255011204 -10.496311670363))",5HX2G83W+F8HH
-10.52299545,40.15591690,52.3780,0.8665,"POLYGON((40.1559509929156 -10.5230269944207, 40.155947468821 -10.5229605514308, 40.1558827992554 -10.5229639103937, 40.1558863233363 -10.5230303533857, 40.1559509929156 -10.5230269944207))",5HX2F5G4+R933
-10.66691258,40.13322381,44.0011,0.8217,"POLYGON((40.1332613701051 -10.6669330686798, 40.1332407225872 -10.6668735952849, 40.1331862561193 -10.6668920951532, 40.1332069036286 -10.6669515685527, 40.1332613701051 -10.6669330686798))",5HX284MM+67QC
-10.69754575,40.03258808,56.0053,0.8907,"POLYGON((40.0326279271267 -10.6975187404622, 40.0325584338297 -10.6975080127523, 40.0325482142253 -10.6975727680639, 40.032617707537 -10.6975834957746, 40.0326279271267 -10.6975187404622))",5HX2822M+X2P5
-10.51937183,40.15453198,10.5075,0.6660,"POLYGON((40.1545487267831 -10.5193582317557, 40.1545130349941 -10.5193614419059, 40.1545152409066 -10.5193854606138, 40.1545509326983 -10.5193822504629, 40.1545487267831 -10.5193582317557))",5HX2F5J3+7R32
-10.70544922,40.10979047,36.1673,0.8079,"POLYGON((40.1098280071882 -10.7054591328549, 40.1097973911823 -10.7054113997161, 40.1097529194548 -10.7054392991401, 40.1097835354573 -10.7054870322837, 40.1098280071882 -10.7054591328549))",5HX274V5+RWF3
-10.72448084,40.06803181,14.5158,0.7197,"POLYGON((40.0680558054245 -10.7244874604008, 40.0680438340144 -10.7244592632888, 40.0680078088529 -10.7244742213055, 40.0680197802605 -10.7245024184191, 40.0680558054245 -10.7244874604008))",5HX273G9+663J
-10.51087638,40.22678327,15.7382,0.7071,"POLYGON((40.2268051481229 -10.5108901878346, 40.2268019909815 -10.51085860659, 40.2267613958091 -10.5108625810781, 40.2267645529466 -10.5108941623241, 40.2268051481229 -10.5108901878346))",5HX2F6QG+JPVR
-10.54144082,40.28031156,18.6311,0.6619,"POLYGON((40.2803376396875 -10.5414310090676, 40.2802990557914 -10.5414161292385, 40.2802854732771 -10.5414506152837, 40.2803240571773 -10.5414654951141, 40.2803376396875 -10.5414310090676))",5HX2F75J+C4F9
-10.69144332,40.03936183,57.4778,0.8804,"POLYGON((40.0394030666564 -10.6914693316795, 40.0393872376142 -10.691401985382, 40.039320593211 -10.6914173078165, 40.0393364222399 -10.6914846541185, 40.0394030666564 -10.6914693316795))",5HX2825Q+CPH8
-10.59649105,40.22831099,70.2070,0.8837,"POLYGON((40.2283650134369 -10.5964917563434, 40.2283119946479 -10.5964376007102, 40.2282569583103 -10.5964903398502, 40.2283099771006 -10.5965444954923, 40.2283650134369 -10.5964917563434))",5HX2C63H+C839
-10.72567056,39.99359422,44.0315,0.8383,"POLYGON((39.9936316519854 -10.7256911529885, 39.9936168237411 -10.7256345780341, 39.9935567916359 -10.7256499657061, 39.9935716198703 -10.7257065406643, 39.9936316519854 -10.7256911529885))",5GXX7XFV+PCQ2
-10.57799418,40.25777634,44.9308,0.7851,"POLYGON((40.2577755948169 -10.577945574924, 40.2577378496403 -10.5779639721798, 40.2577770903826 -10.5780427848738, 40.2578148355653 -10.5780243876122, 40.2577755948169 -10.577945574924))",5HX2C7C5+R429
-10.72325468,39.99745505,61.9305,0.8741,"POLYGON((39.9974908131058 -10.7232903369303, 39.9974900391359 -10.7232182834967, 39.9974192965749 -10.723219026646, 39.9974200705281 -10.7232910800813, 39.9974908131058 -10.7232903369303))",5GXX7XGW+MXWW
-10.55644606,39.99730613,32.5263,0.6767,"POLYGON((39.9973455757003 -10.5564507141437, 39.9973304964355 -10.5564150152406, 39.997266684798 -10.5564414051144, 39.9972817640571 -10.556477104021, 39.9973455757003 -10.5564507141437))",5GXXCXVW+CWF5
-10.49457248,40.34361804,51.7386,0.8337,"POLYGON((40.3436682212476 -10.4945718769685, 40.343643651929 -10.4945297669359, 40.3435678615148 -10.4945730791608, 40.3435924308281 -10.4946151891998, 40.3436682212476 -10.4945718769685))",5HX2G84V+5CH5
-10.55604942,40.10508503,74.4737,0.8604,"POLYGON((40.1051360205577 -10.5560716251001, 40.1051108851193 -10.5560005954183, 40.1050340467681 -10.5560272172445, 40.1050591821923 -10.5560982469339, 40.1051360205577 -10.5560716251001))",5HX2C4V4+H2P4
-10.54888060,40.27853349,49.3807,0.8591,"POLYGON((40.2785689970265 -10.5488524564169, 40.2785098432418 -10.5488421407526, 40.2784979799953 -10.5489087481658, 40.2785571337929 -10.5489190638309, 40.2785689970265 -10.5488524564169))",5HX2F72H+CCVJ
-10.41611523,40.30576007,46.3874,0.7828,"POLYGON((40.3058019661791 -10.4160988551251, 40.3057312391284 -10.4160809733407, 40.3057181764736 -10.4161316044063, 40.3057889035358 -10.4161494861922, 40.3058019661791 -10.4160988551251))",5HX2H8M4+H827
-10.42915771,40.20165060,24.5162,0.7296,"POLYGON((40.2016711168068 -10.429183148807, 40.2016678855922 -10.4291300204937, 40.2016300745658 -10.4291322738611, 40.2016333057741 -10.4291854021755, 40.2016711168068 -10.429183148807))",5HX2H6C2+8MJQ
-10.49347124,40.13127959,44.2744,0.8426,"POLYGON((40.1313222448007 -10.4934759970268, 40.1312865727784 -10.4934293359081, 40.1312369393653 -10.4934665012875, 40.1312726113856 -10.493513162412, 40.1313222448007 -10.4934759970268))",5HX2G44J+JG65
-10.56604166,40.34235983,57.8712,0.8389,"POLYGON((40.342407601542 -10.5660304282624, 40.3423516676238 -10.565993748888, 40.3423120517362 -10.5660528924412, 40.3423679856621 -10.5660895718218, 40.342407601542 -10.5660304282624))",5HX2C8MR+HWQ8
-10.53877822,40.28081255,64.8146,0.7225,"POLYGON((40.2808621395215 -10.5387557696741, 40.2807954248968 -10.5387381257722, 40.2807887655952 -10.5387627814951, 40.2807670413828 -10.5387570361269, 40.2807568666318 -10.5387947076039, 40.2808453054849 -10.5388180968767, 40.2808621395215 -10.5387557696741))",5HX2F76J+F8PR
-10.53364570,40.28212003,66.1560,0.8774,"POLYGON((40.2821744967356 -10.5336557894335, 40.2821049362156 -10.5335929406812, 40.2820655672994 -10.5336356081585, 40.2821351278227 -10.5336984569188, 40.2821744967356 -10.5336557894335))",5HX2F78J+GRX5
-10.45309085,40.23745737,26.1273,0.7269,"POLYGON((40.2374880797534 -10.4531027334991, 40.2374677544653 -10.4530598791004, 40.2374266681141 -10.4530789708331, 40.2374469933985 -10.453121825235, 40.2374880797534 -10.4531027334991))",5HX2G6WP+QX88
-10.49543372,40.34357029,6.4711,0.6591,"POLYGON((40.3435837131899 -10.4954430878487, 40.3435808916079 -10.4954213077205, 40.343556848421 -10.4954243584974, 40.3435596700013 -10.495446138626, 40.3435837131899 -10.4954430878487))",5HX2G83V+RCGJ
-10.53987062,40.28103792,22.6893,0.6763,"POLYGON((40.2810650802076 -10.5398905585098, 40.2810698919979 -10.5398597318029, 40.2810107531865 -10.539850692976, 40.2810059413902 -10.5398815196826, 40.2810650802076 -10.5398905585098))",5HX2F76J+3C32
-10.43739192,40.31894652,54.3379,0.7900,"POLYGON((40.3189926490995 -10.4374091345132, 40.3189797686643 -10.4373558964887, 40.3189003842243 -10.43737471541, 40.3189132646476 -10.4374279534392, 40.3189926490995 -10.4374091345132))",5HX2H879+2HW7
-10.62709005,40.15433861,5.7132,0.6563,"POLYGON((40.1543507435727 -10.6270994565959, 40.1543475090453 -10.6270775842816, 40.1543264650701 -10.6270806297435, 40.1543296995961 -10.6271025020581, 40.1543507435727 -10.6270994565959))",5HX295F3+5P89
-10.53904183,40.27717118,55.0643,0.8726,"POLYGON((40.2772014909906 -10.5390794692057, 40.2772002974432 -10.5390032734029, 40.2771408611151 -10.5390041850348, 40.2771420546479 -10.5390803808396, 40.2772014909906 -10.5390794692057))",5HX2F76G+9VM7
